origin,destination,count
Russian Federation,Venezuela (Bolivarian Republic of),643
Slovakia,Venezuela (Bolivarian Republic of),22
Ukraine,Venezuela (Bolivarian Republic of),201
Denmark,Venezuela (Bolivarian Republic of),137
Estonia,Venezuela (Bolivarian Republic of),49
Finland,Venezuela (Bolivarian Republic of),68
Ireland,Venezuela (Bolivarian Republic of),58
Latvia,Venezuela (Bolivarian Republic of),133
Lithuania,Venezuela (Bolivarian Republic of),140
Norway,Venezuela (Bolivarian Republic of),86
Sweden,Venezuela (Bolivarian Republic of),117
Algeria,Venezuela (Bolivarian Republic of),90
Egypt,Venezuela (Bolivarian Republic of),198
Libya,Venezuela (Bolivarian Republic of),131
Morocco,Venezuela (Bolivarian Republic of),1006
Tunisia,Venezuela (Bolivarian Republic of),13
Angola,Venezuela (Bolivarian Republic of),180
Ghana,Venezuela (Bolivarian Republic of),31
Nigeria,Venezuela (Bolivarian Republic of),100
Senegal,Venezuela (Bolivarian Republic of),13
South Africa,Venezuela (Bolivarian Republic of),69
Eritrea,Venezuela (Bolivarian Republic of),27
Ethiopia,Venezuela (Bolivarian Republic of),33
Mozambique,Venezuela (Bolivarian Republic of),50
Zimbabwe,Venezuela (Bolivarian Republic of),15
Australia,Venezuela (Bolivarian Republic of),141
New Zealand,Venezuela (Bolivarian Republic of),17
Aruba,Venezuela (Bolivarian Republic of),463
Barbados,Venezuela (Bolivarian Republic of),23
Bonaire, Sint Eustatius and Saba,Venezuela (Bolivarian Republic of),48
Cuba,Venezuela (Bolivarian Republic of),10941
Curaçao,Venezuela (Bolivarian Republic of),686
Dominica,Venezuela (Bolivarian Republic of),2
Dominican Republic,Venezuela (Bolivarian Republic of),14423
Grenada,Venezuela (Bolivarian Republic of),176
Haiti,Venezuela (Bolivarian Republic of),1831
Jamaica,Venezuela (Bolivarian Republic of),99
Martinique,Venezuela (Bolivarian Republic of),40
Puerto Rico,Venezuela (Bolivarian Republic of),437
Saint Lucia,Venezuela (Bolivarian Republic of),10
Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),115
Sint Maarten (Dutch part),Venezuela (Bolivarian Republic of),244
Trinidad and Tobago,Venezuela (Bolivarian Republic of),2756
Argentina,Venezuela (Bolivarian Republic of),9542
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),1910
Brazil,Venezuela (Bolivarian Republic of),5689
Chile,Venezuela (Bolivarian Republic of),15123
Colombia,Venezuela (Bolivarian Republic of),929944
Ecuador,Venezuela (Bolivarian Republic of),34782
French Guiana,Venezuela (Bolivarian Republic of),28
Guyana,Venezuela (Bolivarian Republic of),8510
Paraguay,Venezuela (Bolivarian Republic of),217
Peru,Venezuela (Bolivarian Republic of),44126
Suriname,Venezuela (Bolivarian Republic of),48
Uruguay,Venezuela (Bolivarian Republic of),4700
Belize,Venezuela (Bolivarian Republic of),19
Costa Rica,Venezuela (Bolivarian Republic of),1120
El Salvador,Venezuela (Bolivarian Republic of),978
Guatemala,Venezuela (Bolivarian Republic of),422
Honduras,Venezuela (Bolivarian Republic of),293
Mexico,Venezuela (Bolivarian Republic of),3627
Nicaragua,Venezuela (Bolivarian Republic of),1992
Panama,Venezuela (Bolivarian Republic of),886
Canada,Venezuela (Bolivarian Republic of),1083
United States of America,Venezuela (Bolivarian Republic of),10848
Afghanistan,Australia,30840
Bangladesh,Australia,29550
Bhutan,Australia,1690
India,Australia,329510
Iran (Islamic Republic of),Australia,36480
Maldives,Australia,430
Nepal,Australia,27200
Pakistan,Australia,30600
Sri Lanka,Australia,96480
Armenia,Australia,1200
Azerbaijan,Australia,420
Bahrain,Australia,1330
Cyprus,Australia,21350
Georgia,Australia,490
Iraq,Australia,51830
Israel,Australia,10700
Jordan,Australia,5250
Kuwait,Australia,4320
Lebanon,Australia,89640
Oman,Australia,1250
Qatar,Australia,660
Saudi Arabia,Australia,12600
State of Palestine,Australia,3070
Syrian Arab Republic,Australia,9330
Turkey,Australia,39810
United Arab Emirates,Australia,5240
Yemen,Australia,590
Brunei Darussalam,Australia,3040
Cambodia,Australia,31720
Indonesia,Australia,71170
Lao People's Democratic Republic,Australia,11110
Malaysia,Australia,129880
Myanmar,Australia,23260
Philippines,Australia,183770
Singapore,Australia,53550
Thailand,Australia,51570
Timor-Leste,Australia,10580
Viet Nam,Australia,203770
China,Australia,371550
Japan,Australia,40250
Mongolia,Australia,700
Republic of Korea,Australia,84150
Kazakhstan,Australia,1190
Kyrgyzstan,Australia,360
Tajikistan,Australia,100
Turkmenistan,Australia,90
Uzbekistan,Australia,1300
Albania,Australia,2880
Andorra,Australia,20
Bosnia and Herzegovina,Australia,39730
Croatia,Australia,68490
Gibraltar,Australia,480
Greece,Australia,122520
Italy,Australia,204690
Malta,Australia,48660
Montenegro,Australia,1880
Portugal,Australia,18470
Serbia,Australia,35170
Slovenia,Australia,8380
Spain,Australia,14890
Austria,Australia,20160
Belgium,Australia,6510
France,Australia,28120
Germany,Australia,126260
Liechtenstein,Australia,30
Luxembourg,Australia,210
Monaco,Australia,70
Netherlands,Australia,88500
Switzerland,Australia,14030
Belarus,Australia,1840
Bulgaria,Australia,3600
Hungary,Australia,22850
Poland,Australia,58940
Republic of Moldova,Australia,1000
Romania,Australia,16650
Russian Federation,Australia,20780
Slovakia,Australia,5990
Ukraine,Australia,16360
Denmark,Australia,10610
Estonia,Australia,2240
Finland,Australia,9520
Iceland,Australia,700
Ireland,Australia,70970
Isle of Man,Australia,880
Latvia,Australia,5590
Lithuania,Australia,3090
Norway,Australia,4350
Sweden,Australia,10050
Algeria,Australia,1380
Egypt,Australia,41830
Libya,Australia,2370
Morocco,Australia,1800
Sudan,Australia,25440
Tunisia,Australia,570
Angola,Australia,530
Cameroon,Australia,270
Central African Republic,Australia,20
Chad,Australia,60
Congo,Australia,1030
Democratic Republic of the Congo,Australia,2470
Gabon,Australia,30
Benin,Australia,80
Burkina Faso,Australia,40
Cabo Verde,Australia,30
Côte d'Ivoire,Australia,480
Gambia,Australia,100
Ghana,Australia,4210
Guinea,Australia,660
Guinea-Bissau,Australia,20
Liberia,Australia,2930
Mali,Australia,60
Mauritania,Australia,50
Niger,Australia,20
Nigeria,Australia,4640
Saint Helena,Australia,21
Senegal,Australia,370
Sierra Leone,Australia,3320
Togo,Australia,280
Botswana,Australia,1120
Lesotho,Australia,110
Namibia,Australia,1090
South Africa,Australia,155950
Burundi,Australia,1860
Djibouti,Australia,130
Eritrea,Australia,3090
Ethiopia,Australia,8970
Kenya,Australia,15370
Madagascar,Australia,260
Malawi,Australia,1020
Mauritius,Australia,26980
Mozambique,Australia,860
Réunion,Australia,210
Rwanda,Australia,620
Seychelles,Australia,2970
Somalia,Australia,6190
Uganda,Australia,2860
United Republic of Tanzania,Australia,3820
Zambia,Australia,6170
Zimbabwe,Australia,33710
American Samoa,Australia,120
Cook Islands,Australia,6630
French Polynesia,Australia,470
Niue,Australia,770
Samoa,Australia,20440
Tokelau,Australia,570
Tonga,Australia,10060
Tuvalu,Australia,150
New Zealand,Australia,517780
Fiji,Australia,63960
New Caledonia,Australia,1460
Solomon Islands,Australia,1930
Vanuatu,Australia,1300
Guam,Australia,100
Kiribati,Australia,610
Marshall Islands,Australia,40
Micronesia (Federated States of),Australia,20
Nauru,Australia,630
Antigua and Barbuda,Australia,40
Aruba,Australia,60
Bahamas,Australia,280
Barbados,Australia,430
Cayman Islands,Australia,80
Cuba,Australia,750
Curaçao,Australia,120
Dominica,Australia,30
Dominican Republic,Australia,140
Grenada,Australia,130
Guadeloupe,Australia,20
Haiti,Australia,100
Jamaica,Australia,1090
Martinique,Australia,40
Puerto Rico,Australia,150
Saint Kitts and Nevis,Australia,19
Saint Lucia,Australia,13
Saint Vincent and the Grenadines,Australia,47
Trinidad and Tobago,Australia,1690
Argentina,Australia,13730
Bolivia (Plurinational State of),Australia,860
Brazil,Australia,16550
Chile,Australia,28280
Colombia,Australia,12410
Ecuador,Australia,1940
Falkland Islands (Malvinas),Australia,130
French Guiana,Australia,10
Guyana,Australia,600
Paraguay,Australia,450
Peru,Australia,9610
Suriname,Australia,120
Uruguay,Australia,10630
Venezuela (Bolivarian Republic of),Australia,3350
Belize,Australia,60
Costa Rica,Australia,440
El Salvador,Australia,10960
Guatemala,Australia,410
Honduras,Australia,240
Mexico,Australia,3400
Nicaragua,Australia,820
Panama,Australia,220
Bermuda,Australia,520
Canada,Australia,44530
United States of America,Australia,85330
Afghanistan,New Zealand,2314
Bangladesh,New Zealand,1463
India,New Zealand,56073
Iran (Islamic Republic of),New Zealand,2959
Nepal,New Zealand,1017
Pakistan,New Zealand,2558
Sri Lanka,New Zealand,8516
Iraq,New Zealand,5775
Saudi Arabia,New Zealand,1285
Cambodia,New Zealand,6263
Indonesia,New Zealand,4796
Malaysia,New Zealand,15575
Myanmar,New Zealand,1515
Philippines,New Zealand,26902
Singapore,New Zealand,5152
Thailand,New Zealand,7012
Viet Nam,New Zealand,5572
China,New Zealand,84329
Japan,New Zealand,9992
Republic of Korea,New Zealand,27818
Croatia,New Zealand,1902
Italy,New Zealand,1771
Serbia,New Zealand,555
Austria,New Zealand,1320
France,New Zealand,3159
Germany,New Zealand,11964
Netherlands,New Zealand,21032
Switzerland,New Zealand,3057
Hungary,New Zealand,1320
Poland,New Zealand,1983
Romania,New Zealand,2267
Russian Federation,New Zealand,5070
Ukraine,New Zealand,1263
Denmark,New Zealand,1456
Ireland,New Zealand,8057
Sweden,New Zealand,1273
Egypt,New Zealand,1313
South Africa,New Zealand,48514
Ethiopia,New Zealand,1046
Kenya,New Zealand,1591
Somalia,New Zealand,1472
Zambia,New Zealand,1374
Zimbabwe,New Zealand,8170
Cook Islands,New Zealand,13868
Niue,New Zealand,4537
Samoa,New Zealand,50946
Tokelau,New Zealand,1465
Tonga,New Zealand,21630
Tuvalu,New Zealand,1334
Australia,New Zealand,63086
Fiji,New Zealand,45823
Papua New Guinea,New Zealand,1309
Kiribati,New Zealand,1168
Argentina,New Zealand,1330
Brazil,New Zealand,2728
Chile,New Zealand,1924
Colombia,New Zealand,790
Canada,New Zealand,9350
United States of America,New Zealand,19794
Bangladesh,Fiji,1326
India,Fiji,1255
Pakistan,Fiji,1771
China,Fiji,898
Cook Islands,Fiji,32
Samoa,Fiji,287
Tonga,Fiji,1293
Tuvalu,Fiji,399
Australia,Fiji,1832
New Zealand,Fiji,588
Solomon Islands,Fiji,683
Vanuatu,Fiji,179
Kiribati,Fiji,753
Cambodia,New Caledonia,718
Indonesia,New Caledonia,1221
Lao People's Democratic Republic,New Caledonia,768
Viet Nam,New Caledonia,753
China,New Caledonia,114
Italy,New Caledonia,344
Spain,New Caledonia,140
France,New Caledonia,36117
Algeria,New Caledonia,763
Morocco,New Caledonia,714
Tunisia,New Caledonia,814
French Polynesia,New Caledonia,355
Wallis and Futuna Islands,New Caledonia,7413
Australia,New Caledonia,337
New Zealand,New Caledonia,146
Vanuatu,New Caledonia,4698
India,Papua New Guinea,154
Sri Lanka,Papua New Guinea,78
Indonesia,Papua New Guinea,13219
Malaysia,Papua New Guinea,78
Philippines,Papua New Guinea,1439
Singapore,Papua New Guinea,51
China,Papua New Guinea,87
Japan,Papua New Guinea,255
Republic of Korea,Papua New Guinea,64
Russian Federation,Papua New Guinea,26
Ireland,Papua New Guinea,42
United Republic of Tanzania,Papua New Guinea,28
Tonga,Papua New Guinea,27
Australia,Papua New Guinea,9056
New Zealand,Papua New Guinea,1754
Fiji,Papua New Guinea,83
Solomon Islands,Papua New Guinea,218
Vanuatu,Papua New Guinea,98
Canada,Papua New Guinea,232
United States of America,Papua New Guinea,721
Indonesia,Solomon Islands,74
Malaysia,Solomon Islands,116
Philippines,Solomon Islands,129
China,Solomon Islands,211
Japan,Solomon Islands,31
Republic of Korea,Solomon Islands,34
Australia,Solomon Islands,298
New Zealand,Solomon Islands,79
Fiji,Solomon Islands,110
New Caledonia,Solomon Islands,36
Papua New Guinea,Solomon Islands,603
Vanuatu,Solomon Islands,71
Kiribati,Solomon Islands,283
United States of America,Solomon Islands,31
France,Vanuatu,510
Tonga,Vanuatu,29
Australia,Vanuatu,612
New Zealand,Vanuatu,299
Fiji,Vanuatu,216
New Caledonia,Vanuatu,242
Papua New Guinea,Vanuatu,63
Solomon Islands,Vanuatu,113
Philippines,Guam,29028
Viet Nam,Guam,351
China,Guam,2133
Japan,Guam,2082
Republic of Korea,Guam,2687
Marshall Islands,Guam,232
Micronesia (Federated States of),Guam,10545
Northern Mariana Islands,Guam,2197
Palau,Guam,1437
Puerto Rico,Guam,3915
United States of America,Guam,18343
Tuvalu,Kiribati,288
Australia,Kiribati,81
New Zealand,Kiribati,54
Fiji,Kiribati,489
Nauru,Kiribati,1446
United States of America,Kiribati,40
Philippines,Marshall Islands,509
China,Marshall Islands,296
Fiji,Marshall Islands,111
Kiribati,Marshall Islands,259
Micronesia (Federated States of),Marshall Islands,228
United States of America,Marshall Islands,1346
Philippines,Micronesia (Federated States of),128
Japan,Micronesia (Federated States of),49
Republic of Korea,Micronesia (Federated States of),48
American Samoa,Micronesia (Federated States of),21
Samoa,Micronesia (Federated States of),22
Tonga,Micronesia (Federated States of),15
Guam,Micronesia (Federated States of),39
Marshall Islands,Micronesia (Federated States of),94
Northern Mariana Islands,Micronesia (Federated States of),77
Palau,Micronesia (Federated States of),285
United States of America,Micronesia (Federated States of),176
Iran (Islamic Republic of),Nauru,31
Sri Lanka,Nauru,216
Philippines,Nauru,36
China,Nauru,125
Tuvalu,Nauru,21
Australia,Nauru,24
New Zealand,Nauru,2
Fiji,Nauru,58
Solomon Islands,Nauru,41
Kiribati,Nauru,132
Bangladesh,Northern Mariana Islands,413
Nepal,Northern Mariana Islands,140
Philippines,Northern Mariana Islands,12330
China,Northern Mariana Islands,2894
Japan,Northern Mariana Islands,599
Republic of Korea,Northern Mariana Islands,1604
Guam,Northern Mariana Islands,810
Marshall Islands,Northern Mariana Islands,52
Micronesia (Federated States of),Northern Mariana Islands,1245
Palau,Northern Mariana Islands,630
Puerto Rico,Northern Mariana Islands,1018
United States of America,Northern Mariana Islands,1395
Philippines,Palau,3247
China,Palau,526
Japan,Palau,156
Republic of Korea,Palau,76
Guam,Palau,262
Micronesia (Federated States of),Palau,445
Northern Mariana Islands,Palau,268
United States of America,Palau,361
Philippines,American Samoa,1117
Viet Nam,American Samoa,212
China,American Samoa,600
Republic of Korea,American Samoa,296
Samoa,American Samoa,15842
Tokelau,American Samoa,21
Tonga,American Samoa,1291
New Zealand,American Samoa,726
Fiji,American Samoa,333
United States of America,American Samoa,2553
Netherlands,Cook Islands,17
French Polynesia,Cook Islands,112
Niue,Cook Islands,16
Samoa,Cook Islands,9
Australia,Cook Islands,336
New Zealand,Cook Islands,2340
Fiji,Cook Islands,138
Papua New Guinea,Cook Islands,17
United States of America,Cook Islands,29
India,French Polynesia,41
Indonesia,French Polynesia,18
China,French Polynesia,648
Japan,French Polynesia,25
Italy,French Polynesia,156
Spain,French Polynesia,85
France,French Polynesia,22012
Germany,French Polynesia,379
Switzerland,French Polynesia,127
Algeria,French Polynesia,717
Wallis and Futuna Islands,French Polynesia,35
Australia,French Polynesia,74
New Zealand,French Polynesia,117
Fiji,French Polynesia,32
New Caledonia,French Polynesia,2235
Vanuatu,French Polynesia,222
Canada,French Polynesia,135
United States of America,French Polynesia,441
Samoa,Niue,46
Tonga,Niue,49
Tuvalu,Niue,37
Australia,Niue,16
New Zealand,Niue,328
Fiji,Niue,41
United States of America,Niue,11
China,Samoa,62
Japan,Samoa,53
France,Samoa,11
Germany,Samoa,45
American Samoa,Samoa,1650
Cook Islands,Samoa,14
Niue,Samoa,7
Tokelau,Samoa,111
Tonga,Samoa,80
Tuvalu,Samoa,76
Australia,Samoa,346
New Zealand,Samoa,1551
Fiji,Samoa,142
Papua New Guinea,Samoa,48
Solomon Islands,Samoa,13
Vanuatu,Samoa,17
Kiribati,Samoa,16
Nauru,Samoa,8
Canada,Samoa,11
United States of America,Samoa,381
Samoa,Tokelau,165
Tuvalu,Tokelau,39
Australia,Tokelau,33
New Zealand,Tokelau,158
India,Tonga,220
China,Tonga,143
Japan,Tonga,82
Samoa,Tonga,268
Fiji,Tonga,582
Samoa,Tuvalu,3
Fiji,Tuvalu,48
Kiribati,Tuvalu,59
Nauru,Tuvalu,6
United States of America,Tuvalu,4
France,Wallis and Futuna Islands,721
Mayotte,Wallis and Futuna Islands,31
French Polynesia,Wallis and Futuna Islands,16
New Caledonia,Wallis and Futuna Islands,713
Vanuatu,Wallis and Futuna Islands,118
Afghanistan,Belarus,270
India,Belarus,46
Iran (Islamic Republic of),Belarus,47
Pakistan,Belarus,45
Armenia,Belarus,5779
Azerbaijan,Belarus,13611
Georgia,Belarus,8583
Israel,Belarus,370
Jordan,Belarus,28
Lebanon,Belarus,61
Syrian Arab Republic,Belarus,79
Turkey,Belarus,23
United Arab Emirates,Belarus,20
Yemen,Belarus,30
Viet Nam,Belarus,351
Mongolia,Belarus,161
Republic of Korea,Belarus,27
Kazakhstan,Belarus,70573
Kyrgyzstan,Belarus,5279
Tajikistan,Belarus,5729
Turkmenistan,Belarus,5513
Uzbekistan,Belarus,14919
Greece,Belarus,104
Italy,Belarus,21
Serbia,Belarus,34
Spain,Belarus,34
Austria,Belarus,56
Belgium,Belarus,35
Germany,Belarus,62
Switzerland,Belarus,27
Bulgaria,Belarus,58
Hungary,Belarus,327
Poland,Belarus,456
Republic of Moldova,Belarus,7676
Romania,Belarus,20
Russian Federation,Belarus,688372
Slovakia,Belarus,25
Ukraine,Belarus,227722
Denmark,Belarus,190
Estonia,Belarus,3099
Finland,Belarus,2017
Ireland,Belarus,21
Latvia,Belarus,10019
Lithuania,Belarus,16612
Norway,Belarus,58
Sweden,Belarus,324
Algeria,Belarus,50
Ethiopia,Belarus,23
Australia,Belarus,26
Cuba,Belarus,43
Argentina,Belarus,99
Brazil,Belarus,89
Uruguay,Belarus,26
Canada,Belarus,148
United States of America,Belarus,82
Afghanistan,Bulgaria,286
Bangladesh,Bulgaria,603
Bhutan,Bulgaria,28
India,Bulgaria,145
Iran (Islamic Republic of),Bulgaria,252
Maldives,Bulgaria,2
Nepal,Bulgaria,5
Pakistan,Bulgaria,39
Sri Lanka,Bulgaria,9
Armenia,Bulgaria,1410
Azerbaijan,Bulgaria,2064
Bahrain,Bulgaria,8
Cyprus,Bulgaria,234
Georgia,Bulgaria,279
Iraq,Bulgaria,638
Israel,Bulgaria,323
Jordan,Bulgaria,156
Kuwait,Bulgaria,97
Lebanon,Bulgaria,592
Oman,Bulgaria,2
Qatar,Bulgaria,8
Saudi Arabia,Bulgaria,32
Syrian Arab Republic,Bulgaria,1198
Turkey,Bulgaria,3791
United Arab Emirates,Bulgaria,58
Yemen,Bulgaria,45
Brunei Darussalam,Bulgaria,1
Cambodia,Bulgaria,13
Indonesia,Bulgaria,23
Lao People's Democratic Republic,Bulgaria,1
Malaysia,Bulgaria,2
Philippines,Bulgaria,34
Singapore,Bulgaria,7
Thailand,Bulgaria,12
Viet Nam,Bulgaria,598
China,Bulgaria,824
Japan,Bulgaria,111
Mongolia,Bulgaria,57
Republic of Korea,Bulgaria,53
Kazakhstan,Bulgaria,929
Kyrgyzstan,Bulgaria,82
Tajikistan,Bulgaria,115
Turkmenistan,Bulgaria,252
Uzbekistan,Bulgaria,654
Albania,Bulgaria,1086
Andorra,Bulgaria,1
Bosnia and Herzegovina,Bulgaria,103
Croatia,Bulgaria,80
Gibraltar,Bulgaria,8
Greece,Bulgaria,4724
Italy,Bulgaria,1038
Malta,Bulgaria,34
Montenegro,Bulgaria,26
Portugal,Bulgaria,95
San Marino,Bulgaria,4
Serbia,Bulgaria,2209
Slovenia,Bulgaria,34
Spain,Bulgaria,1497
Austria,Bulgaria,194
Belgium,Bulgaria,393
France,Bulgaria,538
Germany,Bulgaria,1996
Liechtenstein,Bulgaria,3
Luxembourg,Bulgaria,8
Monaco,Bulgaria,4
Netherlands,Bulgaria,286
Switzerland,Bulgaria,156
Belarus,Bulgaria,603
Hungary,Bulgaria,323
Poland,Bulgaria,1146
Republic of Moldova,Bulgaria,1814
Romania,Bulgaria,5792
Russian Federation,Bulgaria,17940
Slovakia,Bulgaria,278
Ukraine,Bulgaria,5631
Denmark,Bulgaria,60
Estonia,Bulgaria,57
Finland,Bulgaria,53
Iceland,Bulgaria,148
Ireland,Bulgaria,10
Latvia,Bulgaria,121
Lithuania,Bulgaria,103
Norway,Bulgaria,92
Sweden,Bulgaria,117
Algeria,Bulgaria,369
Egypt,Bulgaria,126
Libya,Bulgaria,189
Morocco,Bulgaria,74
Sudan,Bulgaria,35
Tunisia,Bulgaria,76
Angola,Bulgaria,6
Cameroon,Bulgaria,8
Chad,Bulgaria,5
Congo,Bulgaria,9
Democratic Republic of the Congo,Bulgaria,14
Gabon,Bulgaria,11
Benin,Bulgaria,31
Burkina Faso,Bulgaria,11
Cabo Verde,Bulgaria,7
Côte d'Ivoire,Bulgaria,5
Gambia,Bulgaria,10
Ghana,Bulgaria,10
Guinea,Bulgaria,10
Guinea-Bissau,Bulgaria,5
Liberia,Bulgaria,5
Mali,Bulgaria,1
Mauritania,Bulgaria,3
Niger,Bulgaria,1
Nigeria,Bulgaria,71
Senegal,Bulgaria,9
Sierra Leone,Bulgaria,1
Botswana,Bulgaria,27
Namibia,Bulgaria,3
South Africa,Bulgaria,127
Burundi,Bulgaria,15
Djibouti,Bulgaria,3
Eritrea,Bulgaria,3
Ethiopia,Bulgaria,51
Kenya,Bulgaria,11
Madagascar,Bulgaria,2
Mauritius,Bulgaria,1
Mozambique,Bulgaria,25
Rwanda,Bulgaria,2
Somalia,Bulgaria,3
Uganda,Bulgaria,5
United Republic of Tanzania,Bulgaria,13
Zambia,Bulgaria,11
Zimbabwe,Bulgaria,28
Samoa,Bulgaria,6
Tokelau,Bulgaria,1
Tonga,Bulgaria,2
Tuvalu,Bulgaria,14
Australia,Bulgaria,136
New Zealand,Bulgaria,21
Fiji,Bulgaria,2
Papua New Guinea,Bulgaria,3
Vanuatu,Bulgaria,1
Kiribati,Bulgaria,5
Marshall Islands,Bulgaria,1
Nauru,Bulgaria,2
Anguilla,Bulgaria,37
Antigua and Barbuda,Bulgaria,5
Aruba,Bulgaria,5
Bahamas,Bulgaria,4
Barbados,Bulgaria,4
British Virgin Islands,Bulgaria,83
Cayman Islands,Bulgaria,2
Cuba,Bulgaria,247
Dominica,Bulgaria,1
Dominican Republic,Bulgaria,20
Haiti,Bulgaria,5
Jamaica,Bulgaria,6
Turks and Caicos Islands,Bulgaria,3
Argentina,Bulgaria,113
Bolivia (Plurinational State of),Bulgaria,21
Brazil,Bulgaria,87
Chile,Bulgaria,20
Colombia,Bulgaria,22
Ecuador,Bulgaria,12
Guyana,Bulgaria,4
Paraguay,Bulgaria,2
Peru,Bulgaria,20
Suriname,Bulgaria,1
Uruguay,Bulgaria,16
Venezuela (Bolivarian Republic of),Bulgaria,25
Belize,Bulgaria,2
Costa Rica,Bulgaria,5
El Salvador,Bulgaria,7
Guatemala,Bulgaria,6
Honduras,Bulgaria,2
Mexico,Bulgaria,24
Nicaragua,Bulgaria,28
Panama,Bulgaria,6
Bermuda,Bulgaria,1
Canada,Bulgaria,232
Greenland,Bulgaria,3
United States of America,Bulgaria,1132
Afghanistan,Hungary,782
Bangladesh,Hungary,68
India,Hungary,1111
Iran (Islamic Republic of),Hungary,2043
Nepal,Hungary,56
Pakistan,Hungary,232
Sri Lanka,Hungary,52
Armenia,Hungary,212
Azerbaijan,Hungary,151
Bahrain,Hungary,14
Cyprus,Hungary,277
Georgia,Hungary,212
Iraq,Hungary,831
Israel,Hungary,1688
Jordan,Hungary,396
Kuwait,Hungary,175
Lebanon,Hungary,345
Oman,Hungary,17
Qatar,Hungary,33
Saudi Arabia,Hungary,325
State of Palestine,Hungary,105
Syrian Arab Republic,Hungary,1244
Turkey,Hungary,2134
United Arab Emirates,Hungary,181
Yemen,Hungary,274
Cambodia,Hungary,74
Indonesia,Hungary,217
Lao People's Democratic Republic,Hungary,45
Malaysia,Hungary,117
Myanmar,Hungary,8
Philippines,Hungary,250
Singapore,Hungary,83
Thailand,Hungary,717
Viet Nam,Hungary,3450
China,Hungary,11091
Japan,Hungary,1351
Mongolia,Hungary,1268
Republic of Korea,Hungary,1220
Kazakhstan,Hungary,532
Kyrgyzstan,Hungary,132
Tajikistan,Hungary,18
Uzbekistan,Hungary,117
Albania,Hungary,189
Bosnia and Herzegovina,Hungary,388
Croatia,Hungary,2345
Greece,Hungary,1327
Italy,Hungary,3835
Malta,Hungary,37
Montenegro,Hungary,39
Portugal,Hungary,330
Serbia,Hungary,24763
Slovenia,Hungary,414
Spain,Hungary,1205
Austria,Hungary,8121
Belgium,Hungary,1624
France,Hungary,3841
Germany,Hungary,31303
Liechtenstein,Hungary,7
Luxembourg,Hungary,138
Monaco,Hungary,5
Netherlands,Hungary,2709
Switzerland,Hungary,2224
Belarus,Hungary,233
Bulgaria,Hungary,2102
Poland,Hungary,4045
Republic of Moldova,Hungary,220
Romania,Hungary,214976
Russian Federation,Hungary,4513
Slovakia,Hungary,22187
Ukraine,Hungary,29212
Denmark,Hungary,364
Estonia,Hungary,126
Finland,Hungary,701
Iceland,Hungary,130
Ireland,Hungary,807
Latvia,Hungary,142
Lithuania,Hungary,145
Norway,Hungary,1164
Sweden,Hungary,1534
Algeria,Hungary,688
Egypt,Hungary,777
Libya,Hungary,320
Morocco,Hungary,188
Sudan,Hungary,173
Tunisia,Hungary,189
Angola,Hungary,80
Cameroon,Hungary,201
Central African Republic,Hungary,7
Chad,Hungary,1
Congo,Hungary,81
Democratic Republic of the Congo,Hungary,26
Gabon,Hungary,5
Benin,Hungary,26
Côte d'Ivoire,Hungary,24
Gambia,Hungary,11
Ghana,Hungary,124
Guinea,Hungary,43
Guinea-Bissau,Hungary,8
Liberia,Hungary,33
Mali,Hungary,20
Mauritania,Hungary,5
Niger,Hungary,14
Nigeria,Hungary,1175
Senegal,Hungary,24
Sierra Leone,Hungary,30
Togo,Hungary,8
Botswana,Hungary,6
Lesotho,Hungary,6
Namibia,Hungary,7
South Africa,Hungary,338
Eritrea,Hungary,11
Ethiopia,Hungary,132
Kenya,Hungary,88
Madagascar,Hungary,32
Mauritius,Hungary,51
Mozambique,Hungary,20
Rwanda,Hungary,18
Somalia,Hungary,400
Uganda,Hungary,32
United Republic of Tanzania,Hungary,57
Zambia,Hungary,18
Zimbabwe,Hungary,39
Australia,Hungary,944
New Zealand,Hungary,176
Papua New Guinea,Hungary,1
Bahamas,Hungary,7
Barbados,Hungary,5
Cuba,Hungary,613
Dominican Republic,Hungary,36
Grenada,Hungary,5
Jamaica,Hungary,30
Saint Kitts and Nevis,Hungary,5
Saint Vincent and the Grenadines,Hungary,5
Trinidad and Tobago,Hungary,14
Argentina,Hungary,327
Bolivia (Plurinational State of),Hungary,57
Brazil,Hungary,508
Chile,Hungary,158
Colombia,Hungary,199
Ecuador,Hungary,112
Guyana,Hungary,5
Paraguay,Hungary,20
Peru,Hungary,219
Uruguay,Hungary,68
Venezuela (Bolivarian Republic of),Hungary,193
Belize,Hungary,1
Costa Rica,Hungary,32
El Salvador,Hungary,13
Guatemala,Hungary,18
Honduras,Hungary,11
Mexico,Hungary,425
Nicaragua,Hungary,23
Panama,Hungary,26
Bermuda,Hungary,1
Canada,Hungary,2090
United States of America,Hungary,7317
Afghanistan,Poland,147
Bangladesh,Poland,103
India,Poland,889
Iran (Islamic Republic of),Poland,239
Nepal,Poland,58
Pakistan,Poland,221
Sri Lanka,Poland,89
Armenia,Poland,2183
Azerbaijan,Poland,276
Cyprus,Poland,216
Georgia,Poland,638
Iraq,Poland,441
Israel,Poland,359
Jordan,Poland,142
Kuwait,Poland,199
