origin,destination,count
Philippines,Colombia,102
China,Colombia,2176
Japan,Colombia,771
Republic of Korea,Colombia,292
Albania,Colombia,52
Andorra,Colombia,49
Croatia,Colombia,60
Greece,Colombia,124
Italy,Colombia,3001
Portugal,Colombia,121
Slovenia,Colombia,30
Spain,Colombia,7086
Austria,Colombia,222
Belgium,Colombia,464
France,Colombia,2203
Germany,Colombia,2523
Luxembourg,Colombia,23
Netherlands,Colombia,376
Switzerland,Colombia,725
Bulgaria,Colombia,90
Hungary,Colombia,149
Poland,Colombia,272
Romania,Colombia,236
Russian Federation,Colombia,719
Ukraine,Colombia,241
Denmark,Colombia,97
Estonia,Colombia,22
Finland,Colombia,50
Ireland,Colombia,139
Latvia,Colombia,20
Lithuania,Colombia,48
Norway,Colombia,87
Sweden,Colombia,194
Algeria,Colombia,26
Egypt,Colombia,149
Morocco,Colombia,74
Angola,Colombia,56
Nigeria,Colombia,49
South Africa,Colombia,56
Australia,Colombia,234
New Zealand,Colombia,54
Vanuatu,Colombia,221
Anguilla,Colombia,43
Antigua and Barbuda,Colombia,41
Aruba,Colombia,328
Cuba,Colombia,1945
Curaçao,Colombia,97
Dominica,Colombia,52
Dominican Republic,Colombia,410
Haiti,Colombia,122
Jamaica,Colombia,63
Puerto Rico,Colombia,590
Sint Maarten (Dutch part),Colombia,23
Trinidad and Tobago,Colombia,39
Argentina,Colombia,3419
Bolivia (Plurinational State of),Colombia,874
Brazil,Colombia,2496
Chile,Colombia,2162
Ecuador,Colombia,15212
Guyana,Colombia,20
Paraguay,Colombia,231
Peru,Colombia,5391
Uruguay,Colombia,464
Venezuela (Bolivarian Republic of),Colombia,1048714
Costa Rica,Colombia,1128
El Salvador,Colombia,409
Guatemala,Colombia,490
Honduras,Colombia,376
Mexico,Colombia,3050
Nicaragua,Colombia,611
Panama,Colombia,2208
Canada,Colombia,1051
United States of America,Colombia,20140
Afghanistan,Ecuador,157
India,Ecuador,224
Iran (Islamic Republic of),Ecuador,189
Pakistan,Ecuador,36
Armenia,Ecuador,36
Iraq,Ecuador,68
Israel,Ecuador,511
Jordan,Ecuador,69
Lebanon,Ecuador,436
Saudi Arabia,Ecuador,86
State of Palestine,Ecuador,95
Syrian Arab Republic,Ecuador,154
Indonesia,Ecuador,63
Malaysia,Ecuador,33
Philippines,Ecuador,123
Viet Nam,Ecuador,47
China,Ecuador,2882
Japan,Ecuador,722
Republic of Korea,Ecuador,797
Albania,Ecuador,69
Croatia,Ecuador,79
Greece,Ecuador,69
Italy,Ecuador,3785
Portugal,Ecuador,360
Spain,Ecuador,7357
Austria,Ecuador,537
Belgium,Ecuador,841
France,Ecuador,2228
Germany,Ecuador,4336
Netherlands,Ecuador,816
Switzerland,Ecuador,1931
Bulgaria,Ecuador,190
Hungary,Ecuador,212
Poland,Ecuador,307
Romania,Ecuador,297
Russian Federation,Ecuador,1471
Slovakia,Ecuador,48
Ukraine,Ecuador,394
Denmark,Ecuador,180
Finland,Ecuador,124
Ireland,Ecuador,195
Norway,Ecuador,231
Sweden,Ecuador,343
Algeria,Ecuador,47
Egypt,Ecuador,82
Morocco,Ecuador,47
Angola,Ecuador,41
Cameroon,Ecuador,44
Gambia,Ecuador,32
Ghana,Ecuador,36
Nigeria,Ecuador,36
South Africa,Ecuador,120
Australia,Ecuador,367
New Zealand,Ecuador,110
Bahamas,Ecuador,47
Cuba,Ecuador,2947
Dominican Republic,Ecuador,347
Haiti,Ecuador,94
Jamaica,Ecuador,36
Puerto Rico,Ecuador,492
Trinidad and Tobago,Ecuador,44
Argentina,Ecuador,5315
Bolivia (Plurinational State of),Ecuador,1504
Brazil,Ecuador,2612
Chile,Ecuador,11165
Colombia,Ecuador,191537
Falkland Islands (Malvinas),Ecuador,51
Paraguay,Ecuador,238
Peru,Ecuador,13492
Uruguay,Ecuador,943
Venezuela (Bolivarian Republic of),Ecuador,8763
Costa Rica,Ecuador,923
El Salvador,Ecuador,513
Guatemala,Ecuador,423
Honduras,Ecuador,461
Mexico,Ecuador,2223
Nicaragua,Ecuador,385
Panama,Ecuador,949
Canada,Ecuador,2304
United States of America,Ecuador,26386
Saint Helena,Falkland Islands (Malvinas),391
Australia,Falkland Islands (Malvinas),50
New Zealand,Falkland Islands (Malvinas),31
Argentina,Falkland Islands (Malvinas),31
Chile,Falkland Islands (Malvinas),239
United States of America,Falkland Islands (Malvinas),23
Lao People's Democratic Republic,French Guiana,886
China,French Guiana,1378
Italy,French Guiana,130
Belgium,French Guiana,143
France,French Guiana,23156
Algeria,French Guiana,91
Réunion,French Guiana,390
Dominica,French Guiana,799
Guadeloupe,French Guiana,2235
Haiti,French Guiana,21022
Martinique,French Guiana,2935
Saint Lucia,French Guiana,1386
Brazil,French Guiana,21549
Guyana,French Guiana,4065
Peru,French Guiana,559
Suriname,French Guiana,34060
China,Guyana,1172
Antigua and Barbuda,Guyana,19
Bahamas,Guyana,15
Barbados,Guyana,273
Dominica,Guyana,43
Grenada,Guyana,196
Jamaica,Guyana,301
Saint Lucia,Guyana,223
Saint Vincent and the Grenadines,Guyana,375
Trinidad and Tobago,Guyana,898
Brazil,Guyana,2178
Suriname,Guyana,4689
Venezuela (Bolivarian Republic of),Guyana,2141
Canada,Guyana,408
United States of America,Guyana,1280
China,Paraguay,800
Japan,Paraguay,2034
Republic of Korea,Paraguay,2613
Italy,Paraguay,898
Spain,Paraguay,905
France,Paraguay,629
Germany,Paraguay,1702
Poland,Paraguay,894
Argentina,Paraguay,58535
Bolivia (Plurinational State of),Paraguay,1035
Brazil,Paraguay,75626
Chile,Paraguay,2163
Uruguay,Paraguay,3000
Mexico,Paraguay,1646
Canada,Paraguay,2340
United States of America,Paraguay,1616
India,Peru,1708
Iran (Islamic Republic of),Peru,69
Pakistan,Peru,86
Iraq,Peru,22
Israel,Peru,614
Jordan,Peru,45
Lebanon,Peru,84
Saudi Arabia,Peru,38
Turkey,Peru,61
Indonesia,Peru,50
Malaysia,Peru,52
Philippines,Peru,390
Thailand,Peru,24
China,Peru,20390
Japan,Peru,4072
Republic of Korea,Peru,2015
Croatia,Peru,109
Greece,Peru,71
Italy,Peru,4949
Malta,Peru,24
Portugal,Peru,155
Slovenia,Peru,34
Spain,Peru,7723
Austria,Peru,238
Belgium,Peru,745
France,Peru,4710
Germany,Peru,6216
Luxembourg,Peru,17
Netherlands,Peru,823
Switzerland,Peru,945
Bulgaria,Peru,81
Hungary,Peru,76
Poland,Peru,238
Romania,Peru,218
Russian Federation,Peru,763
Ukraine,Peru,291
Denmark,Peru,293
Estonia,Peru,19
Finland,Peru,85
Iceland,Peru,17
Ireland,Peru,256
Norway,Peru,126
Sweden,Peru,342
Algeria,Peru,22
Egypt,Peru,23
Morocco,Peru,45
Angola,Peru,17
South Africa,Peru,139
Australia,Peru,716
New Zealand,Peru,112
Cuba,Peru,1098
Dominican Republic,Peru,219
Haiti,Peru,58
Puerto Rico,Peru,165
Saint Vincent and the Grenadines,Peru,26
Argentina,Peru,17148
Bolivia (Plurinational State of),Peru,17986
Brazil,Peru,10510
Chile,Peru,11249
Colombia,Peru,9057
Ecuador,Peru,8171
French Guiana,Peru,40
Paraguay,Peru,661
Uruguay,Peru,884
Venezuela (Bolivarian Republic of),Peru,602595
Costa Rica,Peru,408
El Salvador,Peru,130
Guatemala,Peru,197
Honduras,Peru,199
Mexico,Peru,3926
Nicaragua,Peru,194
Panama,Peru,412
Canada,Peru,3649
United States of America,Peru,26369
China,Suriname,5260
Netherlands,Suriname,3358
Brazil,Suriname,5375
Guyana,Suriname,13091
Italy,Uruguay,7576
Portugal,Uruguay,579
Spain,Uruguay,16784
France,Uruguay,486
Germany,Uruguay,1431
Poland,Uruguay,1205
Romania,Uruguay,631
Argentina,Uruguay,28604
Brazil,Uruguay,12790
Chile,Uruguay,1331
Paraguay,Uruguay,1061
Peru,Uruguay,93
Venezuela (Bolivarian Republic of),Uruguay,602
Mexico,Uruguay,550
Canada,Uruguay,323
United States of America,Uruguay,644
India,Venezuela (Bolivarian Republic of),252
Iran (Islamic Republic of),Venezuela (Bolivarian Republic of),88
Pakistan,Venezuela (Bolivarian Republic of),13
Armenia,Venezuela (Bolivarian Republic of),33
Cyprus,Venezuela (Bolivarian Republic of),14
Georgia,Venezuela (Bolivarian Republic of),12
Iraq,Venezuela (Bolivarian Republic of),77
Israel,Venezuela (Bolivarian Republic of),458
Jordan,Venezuela (Bolivarian Republic of),195
Kuwait,Venezuela (Bolivarian Republic of),69
Lebanon,Venezuela (Bolivarian Republic of),7332
Saudi Arabia,Venezuela (Bolivarian Republic of),1584
State of Palestine,Venezuela (Bolivarian Republic of),471
Syrian Arab Republic,Venezuela (Bolivarian Republic of),15311
Turkey,Venezuela (Bolivarian Republic of),129
Indonesia,Venezuela (Bolivarian Republic of),57
Malaysia,Venezuela (Bolivarian Republic of),33
Philippines,Venezuela (Bolivarian Republic of),157
Singapore,Venezuela (Bolivarian Republic of),17
Thailand,Venezuela (Bolivarian Republic of),68
Viet Nam,Venezuela (Bolivarian Republic of),11
China,Venezuela (Bolivarian Republic of),13581
Japan,Venezuela (Bolivarian Republic of),351
Republic of Korea,Venezuela (Bolivarian Republic of),271
Albania,Venezuela (Bolivarian Republic of),18
Bosnia and Herzegovina,Venezuela (Bolivarian Republic of),23
Croatia,Venezuela (Bolivarian Republic of),401
Greece,Venezuela (Bolivarian Republic of),719
Italy,Venezuela (Bolivarian Republic of),50022
Montenegro,Venezuela (Bolivarian Republic of),266
Portugal,Venezuela (Bolivarian Republic of),53473
Serbia,Venezuela (Bolivarian Republic of),813
Slovenia,Venezuela (Bolivarian Republic of),100
Spain,Venezuela (Bolivarian Republic of),73054
Austria,Venezuela (Bolivarian Republic of),811
Belgium,Venezuela (Bolivarian Republic of),386
France,Venezuela (Bolivarian Republic of),3699
Germany,Venezuela (Bolivarian Republic of),4124
Netherlands,Venezuela (Bolivarian Republic of),675
Switzerland,Venezuela (Bolivarian Republic of),647
Bulgaria,Venezuela (Bolivarian Republic of),139
Hungary,Venezuela (Bolivarian Republic of),1005
Poland,Venezuela (Bolivarian Republic of),892
Romania,Venezuela (Bolivarian Republic of),856
Russian Federation,Venezuela (Bolivarian Republic of),660
Slovakia,Venezuela (Bolivarian Republic of),23
Ukraine,Venezuela (Bolivarian Republic of),206
Denmark,Venezuela (Bolivarian Republic of),142
Estonia,Venezuela (Bolivarian Republic of),50
Finland,Venezuela (Bolivarian Republic of),70
Ireland,Venezuela (Bolivarian Republic of),60
Latvia,Venezuela (Bolivarian Republic of),137
Lithuania,Venezuela (Bolivarian Republic of),143
Norway,Venezuela (Bolivarian Republic of),88
Sweden,Venezuela (Bolivarian Republic of),111
Algeria,Venezuela (Bolivarian Republic of),93
Egypt,Venezuela (Bolivarian Republic of),181
Libya,Venezuela (Bolivarian Republic of),132
Morocco,Venezuela (Bolivarian Republic of),987
Tunisia,Venezuela (Bolivarian Republic of),13
Angola,Venezuela (Bolivarian Republic of),184
Ghana,Venezuela (Bolivarian Republic of),32
Nigeria,Venezuela (Bolivarian Republic of),102
Senegal,Venezuela (Bolivarian Republic of),13
South Africa,Venezuela (Bolivarian Republic of),69
Eritrea,Venezuela (Bolivarian Republic of),27
Ethiopia,Venezuela (Bolivarian Republic of),34
Mozambique,Venezuela (Bolivarian Republic of),51
Zimbabwe,Venezuela (Bolivarian Republic of),14
Australia,Venezuela (Bolivarian Republic of),144
New Zealand,Venezuela (Bolivarian Republic of),17
Aruba,Venezuela (Bolivarian Republic of),476
Barbados,Venezuela (Bolivarian Republic of),6
Bonaire, Sint Eustatius and Saba,Venezuela (Bolivarian Republic of),50
Cuba,Venezuela (Bolivarian Republic of),11189
Curaçao,Venezuela (Bolivarian Republic of),704
Dominican Republic,Venezuela (Bolivarian Republic of),14441
Grenada,Venezuela (Bolivarian Republic of),159
Haiti,Venezuela (Bolivarian Republic of),1861
Jamaica,Venezuela (Bolivarian Republic of),93
Martinique,Venezuela (Bolivarian Republic of),42
Puerto Rico,Venezuela (Bolivarian Republic of),410
Saint Lucia,Venezuela (Bolivarian Republic of),5
Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),118
Sint Maarten (Dutch part),Venezuela (Bolivarian Republic of),250
Trinidad and Tobago,Venezuela (Bolivarian Republic of),2750
Argentina,Venezuela (Bolivarian Republic of),9740
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),1926
Brazil,Venezuela (Bolivarian Republic of),5902
Chile,Venezuela (Bolivarian Republic of),14950
Colombia,Venezuela (Bolivarian Republic of),953386
Ecuador,Venezuela (Bolivarian Republic of),36215
French Guiana,Venezuela (Bolivarian Republic of),29
Guyana,Venezuela (Bolivarian Republic of),8961
Paraguay,Venezuela (Bolivarian Republic of),209
Peru,Venezuela (Bolivarian Republic of),46044
Suriname,Venezuela (Bolivarian Republic of),45
Uruguay,Venezuela (Bolivarian Republic of),4696
Belize,Venezuela (Bolivarian Republic of),19
Costa Rica,Venezuela (Bolivarian Republic of),1103
El Salvador,Venezuela (Bolivarian Republic of),994
Guatemala,Venezuela (Bolivarian Republic of),419
Honduras,Venezuela (Bolivarian Republic of),287
Mexico,Venezuela (Bolivarian Republic of),3752
Nicaragua,Venezuela (Bolivarian Republic of),2003
Panama,Venezuela (Bolivarian Republic of),861
Canada,Venezuela (Bolivarian Republic of),1112
United States of America,Venezuela (Bolivarian Republic of),11011
Afghanistan,Australia,59798
Bangladesh,Australia,51968
Bhutan,Australia,7797
India,Australia,568971
Iran (Islamic Republic of),Australia,73002
Maldives,Australia,645
Nepal,Australia,78016
Pakistan,Australia,81032
Sri Lanka,Australia,136979
Armenia,Australia,1629
Azerbaijan,Australia,740
Bahrain,Australia,2020
Cyprus,Australia,20514
Georgia,Australia,708
Iraq,Australia,89168
Israel,Australia,12442
Jordan,Australia,7871
Kuwait,Australia,7617
Lebanon,Australia,99705
Oman,Australia,2221
Qatar,Australia,1481
Saudi Arabia,Australia,15171
State of Palestine,Australia,3364
Syrian Arab Republic,Australia,25825
Turkey,Australia,42880
United Arab Emirates,Australia,10939
Yemen,Australia,888
Brunei Darussalam,Australia,3237
Cambodia,Australia,38278
Indonesia,Australia,87274
Lao People's Democratic Republic,Australia,11701
Malaysia,Australia,174136
Myanmar,Australia,37537
Philippines,Australia,281216
Singapore,Australia,64739
Thailand,Australia,80831
Timor-Leste,Australia,10368
Viet Nam,Australia,265018
China,Australia,641624
Japan,Australia,53175
Mongolia,Australia,3787
Republic of Korea,Australia,121204
Kazakhstan,Australia,2264
Kyrgyzstan,Australia,592
Tajikistan,Australia,169
Turkmenistan,Australia,126
Uzbekistan,Australia,2147
Albania,Australia,3872
Andorra,Australia,31
Bosnia and Herzegovina,Australia,37802
Croatia,Australia,62527
Gibraltar,Australia,507
Greece,Australia,117702
Italy,Australia,202617
Malta,Australia,44552
Montenegro,Australia,2158
Portugal,Australia,20186
Serbia,Australia,35019
Slovenia,Australia,8305
Spain,Australia,19594
Austria,Australia,18091
Belgium,Australia,7924
France,Australia,40733
Germany,Australia,122601
Liechtenstein,Australia,21
Luxembourg,Australia,296
Monaco,Australia,95
Netherlands,Australia,82100
Switzerland,Australia,15087
Belarus,Australia,2391
Bulgaria,Australia,4284
Hungary,Australia,21646
Poland,Australia,56275
Republic of Moldova,Australia,1248
Romania,Australia,17954
Russian Federation,Australia,28735
Slovakia,Australia,7236
Ukraine,Australia,18239
Denmark,Australia,10685
Estonia,Australia,3819
Finland,Australia,9606
Iceland,Australia,603
Ireland,Australia,92077
Isle of Man,Australia,983
Latvia,Australia,4983
Lithuania,Australia,3755
Norway,Australia,4665
Sweden,Australia,12283
Algeria,Australia,1745
Egypt,Australia,48382
Libya,Australia,3025
Morocco,Australia,2454
Sudan,Australia,20620
Tunisia,Australia,740
Angola,Australia,592
Cameroon,Australia,539
Central African Republic,Australia,42
Chad,Australia,63
Congo,Australia,1851
Democratic Republic of the Congo,Australia,5438
Gabon,Australia,63
Benin,Australia,116
Burkina Faso,Australia,63
Cabo Verde,Australia,42
Côte d'Ivoire,Australia,677
Gambia,Australia,137
Ghana,Australia,7067
Guinea,Australia,1110
Guinea-Bissau,Australia,21
Liberia,Australia,3904
Mali,Australia,95
Mauritania,Australia,63
Niger,Australia,42
Nigeria,Australia,12135
Saint Helena,Australia,21
Senegal,Australia,476
Sierra Leone,Australia,4369
Togo,Australia,402
Botswana,Australia,1512
Lesotho,Australia,158
Namibia,Australia,1639
South Africa,Australia,196142
Burundi,Australia,2740
Djibouti,Australia,211
Eritrea,Australia,5776
Ethiopia,Australia,15668
Kenya,Australia,24122
Madagascar,Australia,338
Malawi,Australia,1629
Mauritius,Australia,31380
Mozambique,Australia,1089
Réunion,Australia,264
Rwanda,Australia,1153
Seychelles,Australia,3174
Somalia,Australia,9976
South Sudan,Australia,9342
Uganda,Australia,4401
United Republic of Tanzania,Australia,4972
Zambia,Australia,8009
Zimbabwe,Australia,45102
Cook Islands,Australia,8590
French Polynesia,Australia,581
Niue,Australia,1036
Samoa,Australia,32173
Tokelau,Australia,708
Tonga,Australia,13002
Tuvalu,Australia,211
New Zealand,Australia,600404
Fiji,Australia,79424
New Caledonia,Australia,1724
Solomon Islands,Australia,2581
Vanuatu,Australia,1565
Guam,Australia,126
Kiribati,Australia,782
Marshall Islands,Australia,52
Micronesia (Federated States of),Australia,31
Nauru,Australia,772
Antigua and Barbuda,Australia,63
Aruba,Australia,74
Bahamas,Australia,327
Barbados,Australia,476
Cayman Islands,Australia,158
Cuba,Australia,973
Curaçao,Australia,158
Dominica,Australia,42
Dominican Republic,Australia,232
Grenada,Australia,148
Guadeloupe,Australia,21
Haiti,Australia,137
Jamaica,Australia,1385
Martinique,Australia,42
Puerto Rico,Australia,201
Saint Kitts and Nevis,Australia,19
Saint Lucia,Australia,13
Saint Vincent and the Grenadines,Australia,47
Trinidad and Tobago,Australia,1978
Argentina,Australia,17583
Bolivia (Plurinational State of),Australia,1163
Brazil,Australia,42552
Chile,Australia,33707
Colombia,Australia,27835
Ecuador,Australia,2898
Falkland Islands (Malvinas),Australia,116
French Guiana,Australia,21
Guyana,Australia,698
Paraguay,Australia,603
Peru,Australia,12473
Suriname,Australia,179
Uruguay,Australia,11246
Venezuela (Bolivarian Republic of),Australia,7427
Belize,Australia,84
Costa Rica,Australia,571
El Salvador,Australia,12092
Guatemala,Australia,603
Honduras,Australia,338
Mexico,Australia,6760
Nicaragua,Australia,931
Panama,Australia,285
Bermuda,Australia,613
Canada,Australia,57798
United States of America,Australia,114549
Afghanistan,New Zealand,2610
Bangladesh,New Zealand,1572
India,New Zealand,71747
Iran (Islamic Republic of),New Zealand,3290
Nepal,New Zealand,1505
Pakistan,New Zealand,3043
Sri Lanka,New Zealand,10233
Iraq,New Zealand,5856
Saudi Arabia,New Zealand,2005
Cambodia,New Zealand,7016
Indonesia,New Zealand,5247
Malaysia,New Zealand,17464
Myanmar,New Zealand,2261
Philippines,New Zealand,39837
Singapore,New Zealand,5734
Thailand,New Zealand,8246
Viet Nam,New Zealand,6571
China,New Zealand,95185
Japan,New Zealand,10967
Republic of Korea,New Zealand,28411
Croatia,New Zealand,1845
Italy,New Zealand,2101
Serbia,New Zealand,1133
Austria,New Zealand,1377
France,New Zealand,4013
Germany,New Zealand,13822
Netherlands,New Zealand,21163
Switzerland,New Zealand,3273
Hungary,New Zealand,1460
Poland,New Zealand,2075
Romania,New Zealand,2383
Russian Federation,New Zealand,5837
Ukraine,New Zealand,1441
Denmark,New Zealand,1505
Ireland,New Zealand,9660
Sweden,New Zealand,1441
Egypt,New Zealand,1360
South Africa,New Zealand,57969
Ethiopia,New Zealand,1220
Kenya,New Zealand,1761
Somalia,New Zealand,1178
Zambia,New Zealand,1512
Zimbabwe,New Zealand,8650
Cook Islands,New Zealand,13835
Niue,New Zealand,4485
Samoa,New Zealand,54108
Tokelau,New Zealand,1428
Tonga,New Zealand,23940
Tuvalu,New Zealand,1515
Australia,New Zealand,66978
Fiji,New Zealand,56344
Papua New Guinea,New Zealand,1438
Kiribati,New Zealand,1575
Argentina,New Zealand,1819
Brazil,New Zealand,3831
Chile,New Zealand,2572
Colombia,New Zealand,1230
Canada,New Zealand,10227
United States of America,New Zealand,22922
Bangladesh,Fiji,1394
India,Fiji,1318
Pakistan,Fiji,1862
China,Fiji,944
Cook Islands,Fiji,33
Samoa,Fiji,302
Tonga,Fiji,1359
Tuvalu,Fiji,419
Australia,Fiji,1926
New Zealand,Fiji,618
Solomon Islands,Fiji,717
Vanuatu,Fiji,187
Kiribati,Fiji,791
Cambodia,New Caledonia,580
Indonesia,New Caledonia,987
Lao People's Democratic Republic,New Caledonia,621
Viet Nam,New Caledonia,613
China,New Caledonia,91
Italy,New Caledonia,276
Spain,New Caledonia,112
France,New Caledonia,46240
Algeria,New Caledonia,617
Morocco,New Caledonia,577
Tunisia,New Caledonia,658
French Polynesia,New Caledonia,560
Wallis and Futuna Islands,New Caledonia,11770
Australia,New Caledonia,271
New Zealand,New Caledonia,116
Vanuatu,New Caledonia,3802
India,Papua New Guinea,157
Sri Lanka,Papua New Guinea,79
Indonesia,Papua New Guinea,13648
Malaysia,Papua New Guinea,79
Philippines,Papua New Guinea,1471
Singapore,Papua New Guinea,51
China,Papua New Guinea,88
Japan,Papua New Guinea,260
Republic of Korea,Papua New Guinea,64
Russian Federation,Papua New Guinea,26
Ireland,Papua New Guinea,42
United Republic of Tanzania,Papua New Guinea,28
Tonga,Papua New Guinea,27
Australia,Papua New Guinea,9263
New Zealand,Papua New Guinea,1793
Fiji,Papua New Guinea,84
Solomon Islands,Papua New Guinea,222
Vanuatu,Papua New Guinea,99
Canada,Papua New Guinea,237
United States of America,Papua New Guinea,737
Indonesia,Solomon Islands,67
Malaysia,Solomon Islands,105
Philippines,Solomon Islands,117
China,Solomon Islands,192
Japan,Solomon Islands,28
Republic of Korea,Solomon Islands,30
Australia,Solomon Islands,273
New Zealand,Solomon Islands,71
Fiji,Solomon Islands,100
New Caledonia,Solomon Islands,32
Papua New Guinea,Solomon Islands,552
Vanuatu,Solomon Islands,64
Kiribati,Solomon Islands,259
United States of America,Solomon Islands,28
France,Vanuatu,549
Tonga,Vanuatu,29
Australia,Vanuatu,640
New Zealand,Vanuatu,318
Fiji,Vanuatu,229
New Caledonia,Vanuatu,255
Papua New Guinea,Vanuatu,65
Solomon Islands,Vanuatu,121
Philippines,Guam,30741
Viet Nam,Guam,371
China,Guam,2258
Japan,Guam,2203
Republic of Korea,Guam,2844
Marshall Islands,Guam,245
Micronesia (Federated States of),Guam,11164
Northern Mariana Islands,Guam,2325
Palau,Guam,1520
Puerto Rico,Guam,4145
United States of America,Guam,19421
Tuvalu,Kiribati,302
Australia,Kiribati,84
New Zealand,Kiribati,55
Fiji,Kiribati,514
Nauru,Kiribati,1527
United States of America,Kiribati,41
Philippines,Marshall Islands,542
China,Marshall Islands,319
Fiji,Marshall Islands,118
Kiribati,Marshall Islands,276
Micronesia (Federated States of),Marshall Islands,245
United States of America,Marshall Islands,1435
Philippines,Micronesia (Federated States of),127
Japan,Micronesia (Federated States of),49
Republic of Korea,Micronesia (Federated States of),48
American Samoa,Micronesia (Federated States of),23
Samoa,Micronesia (Federated States of),21
Tonga,Micronesia (Federated States of),18
Guam,Micronesia (Federated States of),38
Marshall Islands,Micronesia (Federated States of),94
Northern Mariana Islands,Micronesia (Federated States of),76
Palau,Micronesia (Federated States of),286
United States of America,Micronesia (Federated States of),175
Iran (Islamic Republic of),Nauru,342
Sri Lanka,Nauru,129
Philippines,Nauru,63
China,Nauru,220
Tuvalu,Nauru,36
Australia,Nauru,42
New Zealand,Nauru,3
Fiji,Nauru,101
Solomon Islands,Nauru,71
Kiribati,Nauru,232
Bangladesh,Northern Mariana Islands,372
Nepal,Northern Mariana Islands,125
Philippines,Northern Mariana Islands,11130
China,Northern Mariana Islands,2611
Japan,Northern Mariana Islands,540
Republic of Korea,Northern Mariana Islands,1447
Guam,Northern Mariana Islands,731
Marshall Islands,Northern Mariana Islands,46
Micronesia (Federated States of),Northern Mariana Islands,1123
Palau,Northern Mariana Islands,568
Puerto Rico,Northern Mariana Islands,918
United States of America,Northern Mariana Islands,1258
Philippines,Palau,2999
China,Palau,485
Japan,Palau,143
Republic of Korea,Palau,69
Guam,Palau,241
Micronesia (Federated States of),Palau,410
Northern Mariana Islands,Palau,247
United States of America,Palau,332
Philippines,American Samoa,1116
Viet Nam,American Samoa,211
China,American Samoa,598
Republic of Korea,American Samoa,295
Samoa,American Samoa,15830
Tokelau,American Samoa,20
Tonga,American Samoa,1289
New Zealand,American Samoa,724
Fiji,American Samoa,332
United States of America,American Samoa,2550
Netherlands,Cook Islands,15
French Polynesia,Cook Islands,103
Niue,Cook Islands,14
Samoa,Cook Islands,8
Australia,Cook Islands,310
New Zealand,Cook Islands,2166
Fiji,Cook Islands,127
Papua New Guinea,Cook Islands,15
United States of America,Cook Islands,26
India,French Polynesia,39
Indonesia,French Polynesia,17
China,French Polynesia,638
Japan,French Polynesia,23
Italy,French Polynesia,153
Spain,French Polynesia,83
France,French Polynesia,21726
Germany,French Polynesia,373
Switzerland,French Polynesia,124
Algeria,French Polynesia,706
Wallis and Futuna Islands,French Polynesia,34
Australia,French Polynesia,72
New Zealand,French Polynesia,115
Fiji,French Polynesia,31
New Caledonia,French Polynesia,2204
Vanuatu,French Polynesia,218
Canada,French Polynesia,132
United States of America,French Polynesia,434
Samoa,Niue,45
Tonga,Niue,48
Tuvalu,Niue,36
Australia,Niue,15
New Zealand,Niue,335
Fiji,Niue,40
United States of America,Niue,10
China,Samoa,47
Japan,Samoa,40
France,Samoa,7
Germany,Samoa,35
American Samoa,Samoa,1305
Cook Islands,Samoa,10
Niue,Samoa,5
Tokelau,Samoa,86
Tonga,Samoa,61
Tuvalu,Samoa,59
Australia,Samoa,272
New Zealand,Samoa,1224
Fiji,Samoa,111
Papua New Guinea,Samoa,37
Solomon Islands,Samoa,9
Vanuatu,Samoa,13
Kiribati,Samoa,11
Nauru,Samoa,5
Canada,Samoa,8
United States of America,Samoa,299
Samoa,Tokelau,193
Tuvalu,Tokelau,46
Australia,Tokelau,40
New Zealand,Tokelau,185
India,Tonga,178
China,Tonga,115
Japan,Tonga,66
Samoa,Tonga,218
Fiji,Tonga,473
Samoa,Tuvalu,3
Fiji,Tuvalu,54
Kiribati,Tuvalu,63
Nauru,Tuvalu,6
United States of America,Tuvalu,4
France,Wallis and Futuna Islands,791
Mayotte,Wallis and Futuna Islands,7
French Polynesia,Wallis and Futuna Islands,3
New Caledonia,Wallis and Futuna Islands,182
Vanuatu,Wallis and Futuna Islands,28
Afghanistan,Belarus,278
India,Belarus,47
Iran (Islamic Republic of),Belarus,48
Pakistan,Belarus,46
Armenia,Belarus,5656
Azerbaijan,Belarus,13324
Georgia,Belarus,8400
Israel,Belarus,382
Jordan,Belarus,29
Lebanon,Belarus,64
Syrian Arab Republic,Belarus,81
Turkey,Belarus,24
United Arab Emirates,Belarus,22
Yemen,Belarus,32
Viet Nam,Belarus,361
Mongolia,Belarus,165
Republic of Korea,Belarus,28
Kazakhstan,Belarus,69084
Kyrgyzstan,Belarus,5168
Tajikistan,Belarus,5608
Turkmenistan,Belarus,5395
Uzbekistan,Belarus,14603
Greece,Belarus,106
Italy,Belarus,23
Serbia,Belarus,34
Spain,Belarus,34
Austria,Belarus,58
Belgium,Belarus,35
Germany,Belarus,65
Switzerland,Belarus,28
Bulgaria,Belarus,60
Hungary,Belarus,337
Poland,Belarus,472
Republic of Moldova,Belarus,7513
Romania,Belarus,22
Russian Federation,Belarus,673880
Slovakia,Belarus,26
Ukraine,Belarus,222917
Denmark,Belarus,196
Estonia,Belarus,3202
Finland,Belarus,2084
Ireland,Belarus,23
Latvia,Belarus,10355
