origin,destination,count
Portugal,Peru,80
Slovenia,Peru,17
Spain,Peru,3168
Austria,Peru,123
Belgium,Peru,383
France,Peru,1441
Germany,Peru,1826
Luxembourg,Peru,9
Netherlands,Peru,423
Switzerland,Peru,486
Bulgaria,Peru,42
Hungary,Peru,40
Poland,Peru,124
Romania,Peru,114
Russian Federation,Peru,392
Ukraine,Peru,150
Denmark,Peru,151
Estonia,Peru,10
Finland,Peru,44
Iceland,Peru,9
Ireland,Peru,131
Norway,Peru,65
Sweden,Peru,176
Algeria,Peru,11
Egypt,Peru,12
Morocco,Peru,24
Angola,Peru,9
South Africa,Peru,72
Australia,Peru,367
New Zealand,Peru,59
Cuba,Peru,564
Dominican Republic,Peru,112
Haiti,Peru,30
Puerto Rico,Peru,85
Saint Vincent and the Grenadines,Peru,14
Argentina,Peru,7087
Bolivia (Plurinational State of),Peru,3572
Brazil,Peru,3033
Chile,Peru,4483
Colombia,Peru,3706
Ecuador,Peru,2491
French Guiana,Peru,21
Paraguay,Peru,340
Uruguay,Peru,382
Venezuela (Bolivarian Republic of),Peru,2021
Costa Rica,Peru,210
El Salvador,Peru,67
Guatemala,Peru,101
Honduras,Peru,103
Mexico,Peru,931
Nicaragua,Peru,100
Panama,Peru,215
Canada,Peru,764
United States of America,Peru,6151
China,Suriname,2538
Netherlands,Suriname,1621
Brazil,Suriname,2594
Guyana,Suriname,6317
Italy,Uruguay,14943
Portugal,Uruguay,877
Spain,Uruguay,29447
France,Uruguay,840
Germany,Uruguay,2205
Poland,Uruguay,2465
Romania,Uruguay,748
Argentina,Uruguay,17970
Brazil,Uruguay,11084
Chile,Uruguay,1299
Paraguay,Uruguay,1199
Peru,Uruguay,240
Venezuela (Bolivarian Republic of),Uruguay,713
Mexico,Uruguay,657
Canada,Uruguay,389
United States of America,Uruguay,1036
India,Venezuela (Bolivarian Republic of),226
Iran (Islamic Republic of),Venezuela (Bolivarian Republic of),154
Pakistan,Venezuela (Bolivarian Republic of),11
Armenia,Venezuela (Bolivarian Republic of),29
Cyprus,Venezuela (Bolivarian Republic of),13
Georgia,Venezuela (Bolivarian Republic of),11
Iraq,Venezuela (Bolivarian Republic of),67
Israel,Venezuela (Bolivarian Republic of),792
Jordan,Venezuela (Bolivarian Republic of),350
Kuwait,Venezuela (Bolivarian Republic of),62
Lebanon,Venezuela (Bolivarian Republic of),7179
Saudi Arabia,Venezuela (Bolivarian Republic of),1045
State of Palestine,Venezuela (Bolivarian Republic of),419
Syrian Arab Republic,Venezuela (Bolivarian Republic of),13662
Turkey,Venezuela (Bolivarian Republic of),113
Indonesia,Venezuela (Bolivarian Republic of),51
Malaysia,Venezuela (Bolivarian Republic of),29
Philippines,Venezuela (Bolivarian Republic of),141
Singapore,Venezuela (Bolivarian Republic of),15
Thailand,Venezuela (Bolivarian Republic of),61
Viet Nam,Venezuela (Bolivarian Republic of),10
China,Venezuela (Bolivarian Republic of),8067
Japan,Venezuela (Bolivarian Republic of),590
Republic of Korea,Venezuela (Bolivarian Republic of),242
Albania,Venezuela (Bolivarian Republic of),16
Bosnia and Herzegovina,Venezuela (Bolivarian Republic of),20
Croatia,Venezuela (Bolivarian Republic of),358
Greece,Venezuela (Bolivarian Republic of),922
Italy,Venezuela (Bolivarian Republic of),57175
Montenegro,Venezuela (Bolivarian Republic of),238
Portugal,Venezuela (Bolivarian Republic of),62567
Serbia,Venezuela (Bolivarian Republic of),720
Slovenia,Venezuela (Bolivarian Republic of),89
Spain,Venezuela (Bolivarian Republic of),92458
Austria,Venezuela (Bolivarian Republic of),908
Belgium,Venezuela (Bolivarian Republic of),450
France,Venezuela (Bolivarian Republic of),4149
Germany,Venezuela (Bolivarian Republic of),4432
Netherlands,Venezuela (Bolivarian Republic of),628
Switzerland,Venezuela (Bolivarian Republic of),749
Bulgaria,Venezuela (Bolivarian Republic of),124
Hungary,Venezuela (Bolivarian Republic of),896
Poland,Venezuela (Bolivarian Republic of),793
Romania,Venezuela (Bolivarian Republic of),764
Russian Federation,Venezuela (Bolivarian Republic of),589
Slovakia,Venezuela (Bolivarian Republic of),20
Ukraine,Venezuela (Bolivarian Republic of),184
Denmark,Venezuela (Bolivarian Republic of),126
Estonia,Venezuela (Bolivarian Republic of),45
Finland,Venezuela (Bolivarian Republic of),63
Ireland,Venezuela (Bolivarian Republic of),54
Latvia,Venezuela (Bolivarian Republic of),122
Lithuania,Venezuela (Bolivarian Republic of),128
Norway,Venezuela (Bolivarian Republic of),78
Sweden,Venezuela (Bolivarian Republic of),180
Algeria,Venezuela (Bolivarian Republic of),82
Egypt,Venezuela (Bolivarian Republic of),350
Libya,Venezuela (Bolivarian Republic of),122
Morocco,Venezuela (Bolivarian Republic of),1297
Tunisia,Venezuela (Bolivarian Republic of),12
Angola,Venezuela (Bolivarian Republic of),164
Ghana,Venezuela (Bolivarian Republic of),27
Nigeria,Venezuela (Bolivarian Republic of),87
Senegal,Venezuela (Bolivarian Republic of),12
South Africa,Venezuela (Bolivarian Republic of),67
Eritrea,Venezuela (Bolivarian Republic of),24
Ethiopia,Venezuela (Bolivarian Republic of),28
Mozambique,Venezuela (Bolivarian Republic of),46
Zimbabwe,Venezuela (Bolivarian Republic of),13
Australia,Venezuela (Bolivarian Republic of),129
New Zealand,Venezuela (Bolivarian Republic of),15
Aruba,Venezuela (Bolivarian Republic of),424
Barbados,Venezuela (Bolivarian Republic of),142
Bonaire, Sint Eustatius and Saba,Venezuela (Bolivarian Republic of),44
Cuba,Venezuela (Bolivarian Republic of),10603
Curaçao,Venezuela (Bolivarian Republic of),627
Dominica,Venezuela (Bolivarian Republic of),40
Dominican Republic,Venezuela (Bolivarian Republic of),16240
Grenada,Venezuela (Bolivarian Republic of),321
Haiti,Venezuela (Bolivarian Republic of),1824
Jamaica,Venezuela (Bolivarian Republic of),167
Martinique,Venezuela (Bolivarian Republic of),37
Puerto Rico,Venezuela (Bolivarian Republic of),701
Saint Lucia,Venezuela (Bolivarian Republic of),40
Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),105
Sint Maarten (Dutch part),Venezuela (Bolivarian Republic of),224
Trinidad and Tobago,Venezuela (Bolivarian Republic of),3174
Argentina,Venezuela (Bolivarian Republic of),9138
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),2031
Brazil,Venezuela (Bolivarian Republic of),4590
Chile,Venezuela (Bolivarian Republic of),18675
Colombia,Venezuela (Bolivarian Republic of),588323
Ecuador,Venezuela (Bolivarian Republic of),26835
French Guiana,Venezuela (Bolivarian Republic of),25
Guyana,Venezuela (Bolivarian Republic of),5577
Paraguay,Venezuela (Bolivarian Republic of),294
Peru,Venezuela (Bolivarian Republic of),32973
Suriname,Venezuela (Bolivarian Republic of),80
Uruguay,Venezuela (Bolivarian Republic of),5364
Belize,Venezuela (Bolivarian Republic of),17
Costa Rica,Venezuela (Bolivarian Republic of),1405
El Salvador,Venezuela (Bolivarian Republic of),965
Guatemala,Venezuela (Bolivarian Republic of),501
Honduras,Venezuela (Bolivarian Republic of),369
Mexico,Venezuela (Bolivarian Republic of),3012
Nicaragua,Venezuela (Bolivarian Republic of),2193
Panama,Venezuela (Bolivarian Republic of),1203
Canada,Venezuela (Bolivarian Republic of),977
United States of America,Venezuela (Bolivarian Republic of),10925
Afghanistan,Australia,7893
Bangladesh,Australia,5562
Bhutan,Australia,33
India,Australia,78297
Iran (Islamic Republic of),Australia,19260
Maldives,Australia,113
Nepal,Australia,1238
Pakistan,Australia,8707
Sri Lanka,Australia,52524
Armenia,Australia,710
Azerbaijan,Australia,128
Bahrain,Australia,650
Cyprus,Australia,23918
Georgia,Australia,168
Iraq,Australia,16334
Israel,Australia,7358
Jordan,Australia,2918
Kuwait,Australia,1761
Lebanon,Australia,79925
Oman,Australia,188
Qatar,Australia,183
Saudi Arabia,Australia,1090
State of Palestine,Australia,3005
Syrian Arab Republic,Australia,6538
Turkey,Australia,32718
United Arab Emirates,Australia,1005
Yemen,Australia,314
Brunei Darussalam,Australia,1911
Cambodia,Australia,23310
Indonesia,Australia,45651
Lao People's Democratic Republic,Australia,11315
Malaysia,Australia,80793
Myanmar,Australia,11346
Philippines,Australia,103492
Singapore,Australia,29812
Thailand,Australia,18920
Timor-Leste,Australia,4904
Viet Nam,Australia,157398
China,Australia,108346
Japan,Australia,24485
Mongolia,Australia,80
Republic of Korea,Australia,28782
Kazakhstan,Australia,353
Kyrgyzstan,Australia,88
Tajikistan,Australia,26
Turkmenistan,Australia,18
Uzbekistan,Australia,383
Albania,Australia,1315
Andorra,Australia,181
Bosnia and Herzegovina,Australia,26278
Croatia,Australia,55036
Gibraltar,Australia,447
Greece,Australia,142981
Italy,Australia,260694
Malta,Australia,57450
Montenegro,Australia,3419
Portugal,Australia,18951
Serbia,Australia,49660
Slovenia,Australia,8185
Spain,Australia,15025
Austria,Australia,23165
Belgium,Australia,5131
France,Australia,16385
Germany,Australia,125092
Liechtenstein,Australia,8
Luxembourg,Australia,151
Monaco,Australia,19
Netherlands,Australia,100236
Switzerland,Australia,10758
Belarus,Australia,829
Bulgaria,Australia,2465
Hungary,Australia,28679
Poland,Australia,74618
Republic of Moldova,Australia,316
Romania,Australia,13159
Russian Federation,Australia,12971
Slovakia,Australia,4671
Ukraine,Australia,16704
Denmark,Australia,10006
Estonia,Australia,2556
Finland,Australia,9656
Iceland,Australia,480
Ireland,Australia,54399
Isle of Man,Australia,737
Latvia,Australia,9573
Lithuania,Australia,4843
Norway,Australia,3411
Sweden,Australia,6612
Algeria,Australia,950
Egypt,Australia,39901
Libya,Australia,1390
Morocco,Australia,1212
Sudan,Australia,2734
Tunisia,Australia,469
Angola,Australia,370
Cameroon,Australia,55
Central African Republic,Australia,3
Chad,Australia,12
Congo,Australia,130
Democratic Republic of the Congo,Australia,291
Gabon,Australia,10
Benin,Australia,13
Burkina Faso,Australia,15
Cabo Verde,Australia,10
Côte d'Ivoire,Australia,43
Gambia,Australia,9
Ghana,Australia,1625
Guinea,Australia,17
Guinea-Bissau,Australia,11
Liberia,Australia,83
Mali,Australia,12
Mauritania,Australia,8
Niger,Australia,7
Nigeria,Australia,1431
Saint Helena,Australia,21
Senegal,Australia,195
Sierra Leone,Australia,195
Togo,Australia,6
Botswana,Australia,413
Lesotho,Australia,32
Namibia,Australia,394
South Africa,Australia,61139
Burundi,Australia,7
Djibouti,Australia,63
Eritrea,Australia,1562
Ethiopia,Australia,2563
Kenya,Australia,6121
Madagascar,Australia,153
Malawi,Australia,468
Mauritius,Australia,19621
Mozambique,Australia,528
Réunion,Australia,52
Rwanda,Australia,27
Seychelles,Australia,2797
Somalia,Australia,2113
Uganda,Australia,1218
United Republic of Tanzania,Australia,1768
Zambia,Australia,2979
Zimbabwe,Australia,10498
American Samoa,Australia,94
Cook Islands,Australia,3562
French Polynesia,Australia,317
Niue,Australia,367
Samoa,Australia,9696
Tokelau,Australia,181
Tonga,Australia,7354
Tuvalu,Australia,88
New Zealand,Australia,310921
Fiji,Australia,40344
New Caledonia,Australia,1252
Solomon Islands,Australia,1263
Vanuatu,Australia,1005
Guam,Australia,36
Kiribati,Australia,462
Marshall Islands,Australia,18
Nauru,Australia,491
Northern Mariana Islands,Australia,3
Antigua and Barbuda,Australia,15
Aruba,Australia,28
Bahamas,Australia,230
Barbados,Australia,345
British Virgin Islands,Australia,3
Cayman Islands,Australia,1
Cuba,Australia,438
Curaçao,Australia,54
Dominica,Australia,3
Dominican Republic,Australia,42
Grenada,Australia,92
Guadeloupe,Australia,4
Haiti,Australia,53
Jamaica,Australia,830
Martinique,Australia,20
Puerto Rico,Australia,85
Saint Kitts and Nevis,Australia,19
Saint Lucia,Australia,13
Saint Vincent and the Grenadines,Australia,47
Trinidad and Tobago,Australia,1205
Argentina,Australia,12541
Bolivia (Plurinational State of),Australia,622
Brazil,Australia,3960
Chile,Australia,27782
Colombia,Australia,3146
Ecuador,Australia,1316
Falkland Islands (Malvinas),Australia,112
French Guiana,Australia,3
Guyana,Australia,492
Paraguay,Australia,343
Peru,Australia,4928
Suriname,Australia,76
Uruguay,Australia,11366
Venezuela (Bolivarian Republic of),Australia,915
Belize,Australia,17
Costa Rica,Australia,307
El Salvador,Australia,10028
Guatemala,Australia,276
Honduras,Australia,146
Mexico,Australia,1049
Nicaragua,Australia,785
Panama,Australia,138
Bermuda,Australia,392
Canada,Australia,27916
United States of America,Australia,55234
Afghanistan,New Zealand,489
Bangladesh,New Zealand,791
India,New Zealand,12459
Iran (Islamic Republic of),New Zealand,732
Nepal,New Zealand,229
Pakistan,New Zealand,90
Sri Lanka,New Zealand,3913
Iraq,New Zealand,1795
Saudi Arabia,New Zealand,95
Cambodia,New Zealand,3575
Indonesia,New Zealand,2641
Malaysia,New Zealand,11569
Myanmar,New Zealand,594
Philippines,New Zealand,6812
Singapore,New Zealand,3382
Thailand,New Zealand,4372
Viet Nam,New Zealand,3371
China,New Zealand,18991
Japan,New Zealand,6324
Republic of Korea,New Zealand,11855
Croatia,New Zealand,897
Italy,New Zealand,566
Austria,New Zealand,807
France,New Zealand,1085
Germany,New Zealand,6879
Netherlands,New Zealand,22794
Switzerland,New Zealand,1854
Hungary,New Zealand,389
Poland,New Zealand,762
Romania,New Zealand,360
Russian Federation,New Zealand,2580
Ukraine,New Zealand,330
Denmark,New Zealand,962
Ireland,New Zealand,6154
Sweden,New Zealand,644
Egypt,New Zealand,435
South Africa,New Zealand,11026
Ethiopia,New Zealand,185
Kenya,New Zealand,327
Somalia,New Zealand,504
Zambia,New Zealand,269
Zimbabwe,New Zealand,822
Cook Islands,New Zealand,13387
Niue,New Zealand,5133
Samoa,New Zealand,41030
Tokelau,New Zealand,1465
Tonga,New Zealand,13656
Tuvalu,New Zealand,1381
Australia,New Zealand,53227
Fiji,New Zealand,18262
Papua New Guinea,New Zealand,1560
Kiribati,New Zealand,687
Argentina,New Zealand,516
Brazil,New Zealand,885
Chile,New Zealand,1019
Colombia,New Zealand,290
Canada,New Zealand,7238
United States of America,New Zealand,11309
Bangladesh,Fiji,1334
India,Fiji,1374
Pakistan,Fiji,1382
China,Fiji,835
Cook Islands,Fiji,30
Samoa,Fiji,267
Tonga,Fiji,1203
Tuvalu,Fiji,372
Australia,Fiji,1405
New Zealand,Fiji,1045
Solomon Islands,Fiji,636
Vanuatu,Fiji,167
Kiribati,Fiji,700
Cambodia,New Caledonia,558
Indonesia,New Caledonia,949
Lao People's Democratic Republic,New Caledonia,597
Viet Nam,New Caledonia,578
China,New Caledonia,89
Italy,New Caledonia,267
Spain,New Caledonia,109
France,New Caledonia,22427
Algeria,New Caledonia,594
Morocco,New Caledonia,555
Tunisia,New Caledonia,633
French Polynesia,New Caledonia,3159
Wallis and Futuna Islands,New Caledonia,6446
Australia,New Caledonia,262
New Zealand,New Caledonia,113
Vanuatu,New Caledonia,3654
India,Papua New Guinea,244
Sri Lanka,Papua New Guinea,120
Indonesia,Papua New Guinea,7293
Malaysia,Papua New Guinea,117
Philippines,Papua New Guinea,2054
Singapore,Papua New Guinea,72
China,Papua New Guinea,138
Japan,Papua New Guinea,269
Republic of Korea,Papua New Guinea,89
Russian Federation,Papua New Guinea,42
Ireland,Papua New Guinea,68
United Republic of Tanzania,Papua New Guinea,38
Tonga,Papua New Guinea,40
Australia,Papua New Guinea,14258
New Zealand,Papua New Guinea,2602
Fiji,Papua New Guinea,131
Solomon Islands,Papua New Guinea,331
Vanuatu,Papua New Guinea,155
Canada,Papua New Guinea,366
United States of America,Papua New Guinea,1137
Indonesia,Solomon Islands,85
Malaysia,Solomon Islands,132
Philippines,Solomon Islands,146
China,Solomon Islands,239
Japan,Solomon Islands,100
Republic of Korea,Solomon Islands,38
Australia,Solomon Islands,356
New Zealand,Solomon Islands,140
Fiji,Solomon Islands,218
New Caledonia,Solomon Islands,128
Papua New Guinea,Solomon Islands,1098
Vanuatu,Solomon Islands,9
Kiribati,Solomon Islands,980
United States of America,Solomon Islands,134
France,Vanuatu,242
Tonga,Vanuatu,25
Australia,Vanuatu,445
New Zealand,Vanuatu,165
Fiji,Vanuatu,146
New Caledonia,Vanuatu,161
Papua New Guinea,Vanuatu,50
Solomon Islands,Vanuatu,65
Philippines,Guam,28576
Viet Nam,Guam,352
China,Guam,2215
Japan,Guam,2451
Republic of Korea,Guam,3411
Marshall Islands,Guam,169
Northern Mariana Islands,Guam,2098
Palau,Guam,1284
Puerto Rico,Guam,194
United States of America,Guam,23543
Tuvalu,Kiribati,339
Australia,Kiribati,75
New Zealand,Kiribati,38
Fiji,Kiribati,248
Nauru,Kiribati,988
United States of America,Kiribati,40
Philippines,Marshall Islands,209
China,Marshall Islands,89
Fiji,Marshall Islands,56
Kiribati,Marshall Islands,123
United States of America,Marshall Islands,716
Philippines,Nauru,92
China,Nauru,466
Tuvalu,Nauru,292
Australia,Nauru,186
New Zealand,Nauru,29
Fiji,Nauru,204
Solomon Islands,Nauru,36
Kiribati,Nauru,1095
Bangladesh,Northern Mariana Islands,590
Nepal,Northern Mariana Islands,191
Philippines,Northern Mariana Islands,12905
China,Northern Mariana Islands,7844
Japan,Northern Mariana Islands,730
Republic of Korea,Northern Mariana Islands,1938
Guam,Northern Mariana Islands,1186
Marshall Islands,Northern Mariana Islands,101
Palau,Northern Mariana Islands,1198
Puerto Rico,Northern Mariana Islands,1133
United States of America,Northern Mariana Islands,1530
Philippines,Palau,2654
China,Palau,543
Japan,Palau,118
Republic of Korea,Palau,19
Guam,Palau,258
Northern Mariana Islands,Palau,159
United States of America,Palau,535
Philippines,American Samoa,520
Viet Nam,American Samoa,102
China,American Samoa,200
Republic of Korea,American Samoa,192
Samoa,American Samoa,16157
Tokelau,American Samoa,29
Tonga,American Samoa,1223
New Zealand,American Samoa,233
Fiji,American Samoa,101
United States of America,American Samoa,3544
Netherlands,Cook Islands,11
French Polynesia,Cook Islands,66
Niue,Cook Islands,10
Samoa,Cook Islands,5
Australia,Cook Islands,120
New Zealand,Cook Islands,2234
Fiji,Cook Islands,81
Papua New Guinea,Cook Islands,11
United States of America,Cook Islands,18
India,French Polynesia,38
Indonesia,French Polynesia,16
China,French Polynesia,599
Japan,French Polynesia,23
Italy,French Polynesia,144
Spain,French Polynesia,79
France,French Polynesia,19606
Germany,French Polynesia,350
Switzerland,French Polynesia,117
Algeria,French Polynesia,664
Wallis and Futuna Islands,French Polynesia,32
Australia,French Polynesia,69
New Zealand,French Polynesia,108
Fiji,French Polynesia,29
New Caledonia,French Polynesia,1916
Vanuatu,French Polynesia,205
Canada,French Polynesia,125
United States of America,French Polynesia,408
Samoa,Niue,27
Tonga,Niue,79
Tuvalu,Niue,57
Australia,Niue,13
New Zealand,Niue,192
Fiji,Niue,32
United States of America,Niue,14
China,Samoa,84
Japan,Samoa,45
France,Samoa,10
Germany,Samoa,45
American Samoa,Samoa,1506
Cook Islands,Samoa,11
Niue,Samoa,7
Tokelau,Samoa,133
Tonga,Samoa,72
Tuvalu,Samoa,66
Australia,Samoa,330
New Zealand,Samoa,1468
Fiji,Samoa,120
Papua New Guinea,Samoa,41
Solomon Islands,Samoa,10
Vanuatu,Samoa,15
Kiribati,Samoa,20
Nauru,Samoa,6
Canada,Samoa,15
United States of America,Samoa,365
Samoa,Tokelau,114
Tuvalu,Tokelau,20
Australia,Tokelau,6
New Zealand,Tokelau,103
India,Tonga,158
China,Tonga,103
Japan,Tonga,58
Samoa,Tonga,192
Fiji,Tonga,417
Samoa,Tuvalu,11
Fiji,Tuvalu,81
Kiribati,Tuvalu,61
Nauru,Tuvalu,6
United States of America,Tuvalu,21
France,Wallis and Futuna Islands,461
Mayotte,Wallis and Futuna Islands,44
French Polynesia,Wallis and Futuna Islands,23
New Caledonia,Wallis and Futuna Islands,975
Vanuatu,Wallis and Futuna Islands,165
Afghanistan,Belarus,216
India,Belarus,37
Iran (Islamic Republic of),Belarus,38
Pakistan,Belarus,37
Armenia,Belarus,6295
Azerbaijan,Belarus,14826
Georgia,Belarus,9348
Israel,Belarus,297
Jordan,Belarus,22
Lebanon,Belarus,50
Syrian Arab Republic,Belarus,63
Turkey,Belarus,18
United Arab Emirates,Belarus,19
Yemen,Belarus,24
Viet Nam,Belarus,282
Mongolia,Belarus,136
Republic of Korea,Belarus,26
Kazakhstan,Belarus,76868
Kyrgyzstan,Belarus,5751
Tajikistan,Belarus,6240
Turkmenistan,Belarus,6005
Uzbekistan,Belarus,16225
Greece,Belarus,139
Italy,Belarus,17
Serbia,Belarus,27
Spain,Belarus,34
Austria,Belarus,53
Belgium,Belarus,33
Germany,Belarus,50
Switzerland,Belarus,26
Bulgaria,Belarus,47
Hungary,Belarus,323
Poland,Belarus,365
Republic of Moldova,Belarus,8361
Romania,Belarus,17
Russian Federation,Belarus,749767
Slovakia,Belarus,26
Ukraine,Belarus,248032
Denmark,Belarus,168
Estonia,Belarus,3397
Finland,Belarus,1688
Ireland,Belarus,20
Latvia,Belarus,10983
Lithuania,Belarus,18210
Norway,Belarus,56
Sweden,Belarus,271
Algeria,Belarus,41
Ethiopia,Belarus,18
Australia,Belarus,25
Cuba,Belarus,34
Argentina,Belarus,92
Brazil,Belarus,83
Uruguay,Belarus,25
Canada,Belarus,123
United States of America,Belarus,66
Afghanistan,Bulgaria,223
Bangladesh,Bulgaria,150
Bhutan,Bulgaria,7
India,Bulgaria,149
Iran (Islamic Republic of),Bulgaria,127
Maldives,Bulgaria,1
Nepal,Bulgaria,2
Pakistan,Bulgaria,25
Sri Lanka,Bulgaria,4
Armenia,Bulgaria,1179
Azerbaijan,Bulgaria,466
Bahrain,Bulgaria,3
Cyprus,Bulgaria,126
Georgia,Bulgaria,117
Iraq,Bulgaria,265
Israel,Bulgaria,114
Jordan,Bulgaria,94
Kuwait,Bulgaria,28
Lebanon,Bulgaria,323
Oman,Bulgaria,1
Qatar,Bulgaria,3
Saudi Arabia,Bulgaria,8
State of Palestine,Bulgaria,2
Syrian Arab Republic,Bulgaria,606
Turkey,Bulgaria,1377
United Arab Emirates,Bulgaria,14
Yemen,Bulgaria,30
Cambodia,Bulgaria,8
Indonesia,Bulgaria,6
Malaysia,Bulgaria,1
Philippines,Bulgaria,15
Singapore,Bulgaria,3
Thailand,Bulgaria,5
Viet Nam,Bulgaria,381
China,Bulgaria,443
Japan,Bulgaria,44
Mongolia,Bulgaria,29
Republic of Korea,Bulgaria,43
Kazakhstan,Bulgaria,271
Kyrgyzstan,Bulgaria,26
Tajikistan,Bulgaria,29
Turkmenistan,Bulgaria,61
Uzbekistan,Bulgaria,163
Albania,Bulgaria,316
Bosnia and Herzegovina,Bulgaria,36
Croatia,Bulgaria,29
Gibraltar,Bulgaria,3
Greece,Bulgaria,1945
Italy,Bulgaria,312
Malta,Bulgaria,9
Montenegro,Bulgaria,11
Portugal,Bulgaria,24
San Marino,Bulgaria,2
Serbia,Bulgaria,895
Slovenia,Bulgaria,14
Spain,Bulgaria,346
Austria,Bulgaria,62
Belgium,Bulgaria,98
France,Bulgaria,165
Germany,Bulgaria,625
Liechtenstein,Bulgaria,2
Luxembourg,Bulgaria,3
Monaco,Bulgaria,2
Netherlands,Bulgaria,72
Switzerland,Bulgaria,46
Belarus,Bulgaria,198
Hungary,Bulgaria,122
Poland,Bulgaria,558
Republic of Moldova,Bulgaria,821
Romania,Bulgaria,1393
Russian Federation,Bulgaria,8936
Slovakia,Bulgaria,107
Ukraine,Bulgaria,2451
Denmark,Bulgaria,21
Estonia,Bulgaria,16
Finland,Bulgaria,19
Iceland,Bulgaria,34
Ireland,Bulgaria,5
Latvia,Bulgaria,34
Lithuania,Bulgaria,30
Norway,Bulgaria,24
Sweden,Bulgaria,37
Algeria,Bulgaria,105
Egypt,Bulgaria,50
Libya,Bulgaria,67
Morocco,Bulgaria,30
Sudan,Bulgaria,17
Tunisia,Bulgaria,30
Angola,Bulgaria,4
Cameroon,Bulgaria,3
Chad,Bulgaria,2
Congo,Bulgaria,9
Democratic Republic of the Congo,Bulgaria,6
Gabon,Bulgaria,5
Benin,Bulgaria,9
Burkina Faso,Bulgaria,5
Cabo Verde,Bulgaria,3
Côte d'Ivoire,Bulgaria,2
Gambia,Bulgaria,4
Ghana,Bulgaria,5
Guinea,Bulgaria,5
Guinea-Bissau,Bulgaria,2
Liberia,Bulgaria,2
Mauritania,Bulgaria,2
Niger,Bulgaria,6
Nigeria,Bulgaria,38
Senegal,Bulgaria,3
Botswana,Bulgaria,11
Namibia,Bulgaria,2
South Africa,Bulgaria,35
Burundi,Bulgaria,7
Djibouti,Bulgaria,2
Eritrea,Bulgaria,2
Ethiopia,Bulgaria,30
Kenya,Bulgaria,4
Madagascar,Bulgaria,1
Mozambique,Bulgaria,10
Rwanda,Bulgaria,1
Somalia,Bulgaria,2
Uganda,Bulgaria,2
United Republic of Tanzania,Bulgaria,8
Zambia,Bulgaria,5
Zimbabwe,Bulgaria,9
Samoa,Bulgaria,2
Tonga,Bulgaria,1
Tuvalu,Bulgaria,6
Australia,Bulgaria,40
New Zealand,Bulgaria,9
Fiji,Bulgaria,1
Papua New Guinea,Bulgaria,2
Kiribati,Bulgaria,2
Nauru,Bulgaria,1
Anguilla,Bulgaria,16
Antigua and Barbuda,Bulgaria,2
Aruba,Bulgaria,2
Bahamas,Bulgaria,2
Barbados,Bulgaria,2
British Virgin Islands,Bulgaria,34
Cayman Islands,Bulgaria,1
Cuba,Bulgaria,91
Dominican Republic,Bulgaria,8
Haiti,Bulgaria,2
Jamaica,Bulgaria,2
Turks and Caicos Islands,Bulgaria,2
Argentina,Bulgaria,30
Bolivia (Plurinational State of),Bulgaria,6
Brazil,Bulgaria,25
Chile,Bulgaria,7
Colombia,Bulgaria,6
Ecuador,Bulgaria,4
Guyana,Bulgaria,2
Paraguay,Bulgaria,1
Peru,Bulgaria,10
Uruguay,Bulgaria,5
Venezuela (Bolivarian Republic of),Bulgaria,7
Belize,Bulgaria,1
Costa Rica,Bulgaria,2
El Salvador,Bulgaria,2
Guatemala,Bulgaria,2
Honduras,Bulgaria,1
Mexico,Bulgaria,7
Nicaragua,Bulgaria,17
Panama,Bulgaria,4
Canada,Bulgaria,64
Greenland,Bulgaria,2
United States of America,Bulgaria,352
Afghanistan,Hungary,403
Bangladesh,Hungary,53
India,Hungary,867
Iran (Islamic Republic of),Hungary,1595
Nepal,Hungary,19
Pakistan,Hungary,182
Sri Lanka,Hungary,42
Armenia,Hungary,165
Azerbaijan,Hungary,119
Bahrain,Hungary,12
Cyprus,Hungary,288
Georgia,Hungary,165
Iraq,Hungary,649
Israel,Hungary,786
Jordan,Hungary,310
Kuwait,Hungary,137
Lebanon,Hungary,270
Oman,Hungary,13
Qatar,Hungary,27
Saudi Arabia,Hungary,253
State of Palestine,Hungary,83
Syrian Arab Republic,Hungary,664
Turkey,Hungary,919
United Arab Emirates,Hungary,62
Yemen,Hungary,214
Cambodia,Hungary,58
Indonesia,Hungary,169
Lao People's Democratic Republic,Hungary,35
Malaysia,Hungary,40
Myanmar,Hungary,7
Philippines,Hungary,85
Singapore,Hungary,65
Thailand,Hungary,559
Viet Nam,Hungary,1499
China,Hungary,4242
Japan,Hungary,595
Mongolia,Hungary,625
Republic of Korea,Hungary,953
Kazakhstan,Hungary,416
Kyrgyzstan,Hungary,103
Tajikistan,Hungary,14
Uzbekistan,Hungary,91
Albania,Hungary,113
Bosnia and Herzegovina,Hungary,323
Croatia,Hungary,980
Greece,Hungary,1252
Italy,Hungary,1499
Malta,Hungary,13
Montenegro,Hungary,14
Portugal,Hungary,123
Serbia,Hungary,8421
Slovenia,Hungary,189
Spain,Hungary,437
Austria,Hungary,5365
Belgium,Hungary,601
France,Hungary,2203
Germany,Hungary,19850
Liechtenstein,Hungary,3
Luxembourg,Hungary,49
Monaco,Hungary,2
Netherlands,Hungary,1012
Switzerland,Hungary,829
